Wall time,Step,Value
1686547141.5966127,108,13.010687828063965
1686547212.9786716,173,10.105650901794434
1686547295.3681962,245,8.226954460144043
1686547312.1422079,260,7.9169416427612305
1686547468.1113012,403,6.575122356414795
1686547538.3945372,466,6.299410343170166
1686547589.2271948,511,6.117263317108154
1686547618.1446288,539,6.049590110778809
1686547639.650188,557,6.018942356109619
1686547684.0072994,597,5.975311279296875
1686547750.0720015,659,5.971972465515137
1686547868.5535622,765,5.821687698364258
1686547912.5820808,805,5.803164482116699
1686547978.5048108,867,5.796785831451416
1686547999.9303734,887,5.804568767547607
1686548160.6274853,1016,5.758228778839111
1686548171.764719,1027,5.770636558532715
1686548182.7719932,1038,5.765723705291748
1686548282.4676628,1126,5.75191068649292
1686548288.6121356,1133,5.748845100402832
1686548322.5421147,1165,5.755947113037109
1686548337.9495003,1177,5.755460262298584
1686548344.4615924,1185,5.754149436950684
1686548420.9109669,1253,5.750213623046875
1686548421.6434662,1255,5.748395919799805
1686548442.3883862,1272,5.736125469207764
1686548557.229253,1377,5.741701602935791
1686548600.9578724,1418,5.758252143859863
1686548644.7652583,1459,5.762314319610596
1686548682.7690456,1495,5.776270866394043
1686548703.068658,1511,5.7896342277526855
1686548704.1705723,1514,5.791211128234863
1686548742.4042635,1549,5.7819294929504395
1686548763.9208765,1566,5.795512676239014
1686548878.7362926,1671,5.82385778427124
1686549172.5038958,1941,5.9456915855407715
1686549193.9540193,1961,5.943201065063477
1686549194.2802446,1962,5.942560195922852
1686549644.171489,2360,5.968377590179443
1686549729.1598713,2437,5.968837261199951
1686549734.4067435,2442,5.973807334899902
1686549756.4216366,2463,5.9829816818237305
1686549760.9376955,2466,5.981253147125244
1686549799.9704201,2504,5.98397970199585
1686549880.7354128,2578,5.95309591293335
1686549943.6828325,2636,5.963476181030273
1686549950.3330252,2644,5.962929725646973
1686549993.8893027,2685,5.967939376831055
1686550004.2919812,2694,5.966439247131348
1686550021.1525555,2709,5.960781097412109
1686550031.4146588,2718,5.960284233093262
1686550085.57567,2769,5.957612037658691
1686550105.7762816,2786,5.954470157623291
1686550167.3615696,2845,5.926532745361328
1686550304.8285124,2974,5.892714023590088
1686550437.0573335,3084,5.864176273345947
1686550458.3864865,3105,5.848867416381836
1686550462.0263643,3106,5.84993839263916
1686550503.615317,3146,5.83847713470459
1686550558.3006847,3200,5.862654685974121
1686550578.210114,3218,5.867069721221924
1686550603.244077,3242,5.859502792358398
1686550629.7794578,3266,5.8507981300354
1686550630.836124,3269,5.85072660446167
1686550725.1280458,3357,5.8279523849487305
1686550773.8899293,3405,5.829118251800537
1686550857.0215597,3484,5.82423210144043
1686550877.3144128,3501,5.815083980560303
1686550904.195451,3527,5.810252666473389
1686550945.6424444,3567,5.800966262817383
1686550981.8876636,3601,5.796670436859131
1686550997.9143007,3617,5.796621322631836
1686551036.0255609,3655,5.802574157714844
1686551051.990176,3669,5.799027442932129
1686551056.3465517,3672,5.8029327392578125
1686551098.1913762,3713,5.808842658996582
1686551172.7097878,3783,5.7850213050842285
1686551241.7546551,3849,5.7743353843688965
1686551313.9295614,3916,5.778287887573242
1686551429.0394998,4013,5.783816337585449
1686551439.8535347,4024,5.79052209854126
1686551530.210272,4110,5.7721686363220215
1686551544.821827,4122,5.761163711547852
1686551608.4773505,4182,5.760035514831543
1686551619.276471,4193,5.758756637573242
1686551655.999857,4228,5.753088474273682
1686551754.5682456,4319,5.746082782745361
1686551764.8987565,4329,5.749467849731445
1686551987.6136658,4540,5.729872703552246
1686552014.9467473,4565,5.715648174285889
1686552103.246435,4650,5.703451633453369
1686552149.3895962,4691,5.6978607177734375
1686552298.5646262,4833,5.688410758972168
1686552303.4800007,4837,5.685306549072266
1686552350.9267406,4883,5.675936698913574
1686552570.0942357,5080,5.64361572265625
1686552580.024249,5089,5.643839359283447
1686552584.0547736,5091,5.640870571136475
1686552626.13915,5133,5.620752811431885
1686552631.613642,5137,5.622234344482422
1686552651.8013456,5156,5.619788646697998
1686552684.0717342,5188,5.605254173278809
1686552699.0536768,5201,5.605474472045898
1686552724.806875,5226,5.605981349945068
1686552763.3501668,5263,5.603286266326904
1686552798.999118,5296,5.613857746124268
1686552867.2110884,5363,5.620349407196045
1686552910.2231166,5404,5.609372615814209
1686552962.3739583,5455,5.594557285308838
1686553183.820401,5668,5.572400093078613
1686553276.8495302,5759,5.561839580535889
1686553353.3259249,5833,5.547305583953857
1686553390.14215,5867,5.540591716766357
1686553401.6606011,5880,5.534746170043945
1686553482.5241563,5957,5.518857002258301
1686553508.1742914,5982,5.526488304138184
1686553523.9263897,5998,5.525870323181152
1686553598.2422585,6054,5.513213157653809
1686553661.1812696,6112,5.502993106842041
1686553688.8877077,6139,5.508115291595459
1686553693.5795512,6143,5.50675630569458
1686553781.8842428,6226,5.492254734039307
1686553798.5406635,6244,5.487016677856445
1686553835.9465854,6280,5.483236789703369
1686553891.5624633,6333,5.479811668395996
1686553892.3969786,6335,5.481438159942627
1686553918.4704893,6359,5.485212802886963
1686553918.8840294,6360,5.4832305908203125
1686553923.893455,6365,5.478410243988037
1686553929.134756,6370,5.4797515869140625
1686554122.8159468,6552,5.455963611602783
1686554140.2453146,6570,5.4424920082092285
1686554159.3466432,6586,5.4343953132629395
1686554164.4416213,6591,5.432570457458496
1686554171.059271,6600,5.429408550262451
1686554310.7900054,6731,5.4335408210754395
1686554331.2143571,6751,5.428305149078369
1686554384.226268,6803,5.429615497589111
1686554425.7143023,6843,5.42059326171875
1686554435.324453,6851,5.422775745391846
1686554505.233012,6920,5.409041404724121
1686554582.8188236,6992,5.393929958343506
1686554588.1063755,6997,5.394103527069092
1686554588.9428988,6999,5.3931779861450195
1686554663.6199715,7055,5.4009928703308105
1686554778.2494018,7165,5.366864204406738
1686554825.1021547,7208,5.3549957275390625
1686554872.6072485,7254,5.3495588302612305
1686554929.9610932,7309,5.371929168701172
1686554976.4556305,7354,5.37028169631958
1686555064.4448633,7437,5.344719886779785
1686555092.094849,7465,5.341026782989502
1686555096.8943267,7469,5.343092441558838
1686555100.8865175,7471,5.342617988586426
1686555138.2930462,7507,5.336222171783447
1686555177.02254,7544,5.328044414520264
