Wall time,Step,Value
1686548833.8680453,108,11.455334663391113
1686548860.8526533,173,9.153424263000488
1686548890.535395,245,8.077399253845215
1686548896.8157697,260,8.004247665405273
1686548956.8633132,403,7.9811110496521
1686548983.2887661,466,8.127427101135254
1686549001.898811,511,8.235357284545898
1686549012.8234339,539,8.308812141418457
1686549020.4892032,557,8.35268783569336
1686549037.6912014,597,8.429936408996582
1686549063.045658,659,8.602423667907715
1686549107.4719765,765,8.815570831298828
1686549124.443624,805,8.875640869140625
1686549150.8528013,867,8.98755168914795
1686549159.0063856,887,9.02725887298584
1686549218.9474757,1016,9.201436042785645
1686549223.1874113,1027,9.228606224060059
1686549227.5055306,1038,9.246525764465332
1686549264.3776908,1126,9.42095947265625
1686549266.8849444,1133,9.444629669189453
1686549279.881289,1165,9.506451606750488
1686549285.4760978,1177,9.518356323242188
1686549288.2288406,1185,9.53461742401123
1686549317.2329326,1253,9.665336608886719
1686549317.6439674,1255,9.672672271728516
1686549325.2931936,1272,9.692057609558105
1686549369.6045961,1377,9.885970115661621
1686549386.4425414,1418,9.979201316833496
1686549403.569125,1459,10.062959671020508
1686549418.0616899,1495,10.142537117004395
1686549425.957825,1511,10.154407501220703
1686549426.5516338,1514,10.170913696289062
1686549441.4034123,1549,10.236069679260254
1686549448.9205313,1566,10.268741607666016
1686549493.2317352,1671,10.495467185974121
1686549607.350264,1941,10.998502731323242
1686549615.7014554,1961,11.008075714111328
1686549615.9063756,1962,11.008971214294434
1686549786.905079,2360,11.613530158996582
1686549819.483584,2437,11.746705055236816
1686549821.6986914,2442,11.758696556091309
1686549830.2840178,2463,11.791431427001953
1686549832.0776043,2466,11.793134689331055
1686549847.7801821,2504,11.834229469299316
1686549879.5162044,2578,11.933151245117188
1686549905.1374242,2636,12.06493091583252
1686549907.9717093,2644,12.083459854125977
1686549926.076592,2685,12.155038833618164
1686549930.2212894,2694,12.171783447265625
1686549936.6610498,2709,12.18769645690918
1686549940.820541,2718,12.191560745239258
1686549963.1570442,2769,12.280807495117188
1686549971.1547084,2786,12.324033737182617
1686549996.3869526,2845,12.482491493225098
1686550053.8788886,2974,12.668817520141602
1686550108.08752,3084,12.783093452453613
1686550117.3476262,3105,12.834714889526367
1686550118.6904447,3106,12.833956718444824
1686550136.3870695,3146,12.850313186645508
1686550159.416506,3200,12.952736854553223
1686550167.8583534,3218,12.980170249938965
1686550178.795199,3242,13.00620174407959
1686550189.7518876,3266,13.021394729614258
1686550190.4936078,3269,13.029025077819824
1686550230.0603685,3357,13.105420112609863
1686550250.487531,3405,13.174371719360352
1686550285.45816,3484,13.29287338256836
1686550293.6976836,3501,13.312955856323242
1686550305.3786004,3527,13.35638427734375
1686550323.1683187,3567,13.407783508300781
1686550338.9454541,3601,13.469707489013672
1686550345.6959295,3617,13.47849178314209
1686550362.1452446,3655,13.519515037536621
1686550368.5478077,3669,13.54532527923584
1686550370.395848,3672,13.55090618133545
1686550388.239835,3713,13.603043556213379
1686550419.8363774,3783,13.67548656463623
1686550448.91494,3849,13.767719268798828
1686550479.7083364,3916,13.880216598510742
1686550526.6301885,4013,13.968547821044922
1686550531.3425288,4024,13.980504035949707
1686550569.1598089,4110,14.14536190032959
1686550575.0795767,4122,14.162224769592285
1686550602.020431,4182,14.23707389831543
1686550606.5556202,4193,14.246700286865234
1686550622.5513263,4228,14.275596618652344
1686550662.8757272,4319,14.374015808105469
1686550667.3259935,4329,14.394038200378418
1686550761.4344213,4540,14.646321296691895
1686550772.9599257,4565,14.650385856628418
1686550810.9561617,4650,14.737143516540527
1686550830.394108,4691,14.77892017364502
1686550892.939386,4833,14.874810218811035
1686550895.0262449,4837,14.88113021850586
1686550915.2072964,4883,14.88393497467041
1686551009.1840785,5080,15.002126693725586
1686551013.5741873,5089,15.006481170654297
1686551015.0276277,5091,15.00182819366455
1686551033.810968,5133,15.003691673278809
