Wall time,Step,Value
1686547012.3975544,108,13.261747360229492
1686547076.2050714,173,9.861498832702637
1686547148.8879066,245,7.91581916809082
1686547163.4286215,260,7.647221088409424
1686547303.2342205,403,6.734419345855713
1686547366.6639643,466,6.513884544372559
1686547411.4460983,511,6.39242696762085
1686547437.3138018,539,6.364749908447266
1686547456.4913635,557,6.342944622039795
1686547497.0123603,597,6.263734817504883
1686547557.0634623,659,6.167486667633057
1686547664.8434594,765,6.064611434936523
1686547704.5945776,805,6.0259552001953125
1686547764.085039,867,6.01072359085083
1686547783.8888283,887,6.0033650398254395
1686547930.6364748,1016,5.913053512573242
1686547940.787488,1027,5.9116106033325195
1686547950.7623343,1038,5.900424003601074
1686548038.5414474,1126,5.840407371520996
1686548044.0665057,1133,5.8389410972595215
1686548073.9349594,1165,5.79703950881958
1686548087.720539,1177,5.776064395904541
1686548093.6731486,1185,5.771046161651611
1686548162.3414588,1253,5.69568395614624
1686548162.947585,1255,5.6926493644714355
1686548181.2047596,1272,5.680044174194336
1686548285.1145627,1377,5.676461219787598
1686548324.6003382,1418,5.673879146575928
1686548364.5043097,1459,5.652592182159424
1686548399.271104,1495,5.647455215454102
1686548418.69721,1511,5.652420520782471
1686548419.6318774,1514,5.653112888336182
1686548453.6832776,1549,5.642842769622803
1686548472.2628877,1566,5.656483173370361
1686548575.0092442,1671,5.683021068572998
1686548840.4775133,1941,5.771977424621582
1686548860.1159496,1961,5.775950908660889
1686548860.421121,1962,5.775957107543945
1686549270.8092074,2360,5.751986026763916
1686549356.0440671,2437,5.7596259117126465
1686549361.248599,2442,5.761667728424072
1686549383.0209515,2463,5.781500339508057
1686549387.675928,2466,5.77957820892334
1686549425.5604966,2504,5.801076889038086
1686549505.6045928,2578,5.771816730499268
1686549569.4579103,2636,5.76612663269043
1686549575.876908,2644,5.770448207855225
1686549618.5718858,2685,5.792889595031738
1686549629.0720818,2694,5.796110153198242
1686549644.8625977,2709,5.799279689788818
1686549655.1618502,2718,5.8001885414123535
1686549709.2920666,2769,5.800841331481934
1686549729.8273482,2786,5.811398029327393
