Wall time,Step,Value
1686546999.0917945,108,17.230472564697266
1686547119.0482569,173,12.394139289855957
1686547255.895877,245,10.030069351196289
1686547283.3174152,260,9.740887641906738
1686547543.2599432,403,8.634326934814453
1686547607.5938654,438,8.622660636901855
1686547661.6000607,466,8.642631530761719
1686547744.3006406,511,8.640267372131348
1686547782.1074789,534,8.628095626831055
1686547791.2234519,539,8.617597579956055
1686547827.0939307,557,8.583443641662598
1686547899.9627826,597,8.497732162475586
1686548010.5008583,659,8.41118049621582
1686548207.6483657,765,8.411164283752441
1686548280.6325994,805,8.462650299072266
1686548389.9683478,867,8.552796363830566
1686548427.759123,887,8.576933860778809
1686548703.7219849,1016,8.704209327697754
1686548722.557563,1027,8.71558666229248
1686548741.3530736,1038,8.722553253173828
1686548905.1031508,1126,8.779619216918945
1686548915.1871552,1133,8.780436515808105
1686548972.332937,1165,8.83470630645752
1686548998.0996835,1177,8.856627464294434
1686549008.7712498,1185,8.874753952026367
1686549134.8578773,1253,9.049660682678223
1686549135.8557043,1255,9.059052467346191
1686549170.9728339,1272,9.090023040771484
1686549360.3372245,1377,9.264786720275879
1686549433.3834653,1418,9.287616729736328
1686549506.2900648,1459,9.338595390319824
1686549569.8350513,1495,9.39808177947998
1686549604.202896,1511,9.413736343383789
1686549605.6047678,1514,9.412033081054688
1686549668.706906,1549,9.456167221069336
1686549702.9792445,1566,9.470454216003418
1686549893.8594122,1671,9.568859100341797
1686550383.9396048,1941,9.715539932250977
1686550420.0921977,1961,9.742517471313477
1686550420.5631146,1962,9.741072654724121
1686551174.3972354,2360,10.076318740844727
1686551318.5015352,2437,10.129528045654297
1686551327.288711,2442,10.129876136779785
1686551364.203338,2463,10.1370210647583
1686551372.3689456,2466,10.141043663024902
1686551436.8033488,2504,10.148053169250488
1686551572.753493,2578,10.211047172546387
1686551609.6424236,2600,10.23516845703125
1686551680.4020898,2636,10.260344505310059
1686551690.9885201,2644,10.26456356048584
1686551763.6860492,2685,10.320343971252441
1686551781.1818519,2694,10.323274612426758
1686551808.2050445,2709,10.343208312988281
1686551825.9947271,2718,10.356351852416992
1686551915.7141492,2769,10.385713577270508
1686551950.3767536,2786,10.392843246459961
1686552051.6119645,2845,10.404312133789062
1686552086.2130916,2862,10.417753219604492
1686552285.2539704,2974,10.48988151550293
1686552516.5120015,3084,10.553144454956055
1686552552.9453633,3105,10.55794906616211
1686552560.0122304,3106,10.560297012329102
1686552632.232582,3146,10.567999839782715
1686552724.6824007,3200,10.610450744628906
1686552759.623258,3218,10.639223098754883
1686552804.1541605,3242,10.676929473876953
1686552848.2164328,3266,10.68313980102539
1686552849.6323278,3269,10.679177284240723
1686553010.4698763,3357,10.752792358398438
1686553093.4402997,3405,10.768494606018066
1686553236.0799587,3484,10.82153606414795
1686553271.1769762,3501,10.827070236206055
1686553316.5431068,3527,10.840677261352539
1686553388.6744576,3567,10.8575439453125
1686553451.1013753,3601,10.852889060974121
1686553478.8020177,3617,10.864537239074707
1686553543.3220248,3655,10.899003028869629
1686553569.7208452,3669,10.905963897705078
1686553577.9654753,3672,10.906670570373535
1686553649.142138,3713,10.93639850616455
1686553773.8823974,3783,11.003747940063477
1686553890.876858,3849,11.045808792114258
1686554014.6807046,3916,11.073471069335938
1686554043.0357459,3934,11.081310272216797
1686554218.6793144,4013,11.1210298538208
1686554236.788235,4024,11.11853313446045
1686554389.2513611,4110,11.191676139831543
1686554414.2682474,4122,11.21281909942627
1686554521.5484498,4182,11.249246597290039
1686554540.3131015,4193,11.24468994140625
1686554603.3711839,4228,11.267072677612305
1686554764.3565867,4319,11.283068656921387
1686554782.1160305,4329,11.28293228149414
1686555158.2551951,4540,11.369254112243652
1686555202.6445785,4565,11.383676528930664
1686555354.9362216,4650,11.446843147277832
1686555433.2642322,4691,11.470839500427246
1686555684.3377604,4833,11.52546501159668
1686555692.7451408,4837,11.523926734924316
1686555772.8980277,4883,11.516960144042969
1686555825.6728878,4911,11.52780818939209
1686556154.9205973,5080,11.634395599365234
1686556172.1696465,5089,11.651870727539062
1686556179.8290288,5091,11.646443367004395
1686556252.6665213,5133,11.679370880126953
1686556261.091578,5137,11.676115989685059
1686556296.8148508,5156,11.682351112365723
1686556351.833177,5188,11.695268630981445
1686556378.2170055,5201,11.691564559936523
1686556423.5152822,5226,11.69981575012207
1686556488.2408426,5263,11.697345733642578
1686556550.7234635,5296,11.705291748046875
1686556589.0315392,5320,11.721636772155762
