Wall time,Step,Value
1686546782.050081,108,7.193055152893066
1686546804.9750986,173,5.651459217071533
1686546831.954983,245,4.639364719390869
1686546837.3975954,260,4.531141757965088
1686546888.6573436,403,3.9475150108337402
1686546912.3252249,466,3.8137433528900146
1686546928.7808619,511,3.7546908855438232
1686546938.1848645,539,3.724402904510498
1686546945.1447868,557,3.689842939376831
1686546959.8444228,597,3.644152879714966
1686546982.0882967,659,3.579284906387329
1686547022.0223489,765,3.56349778175354
1686547037.0449905,805,3.557467460632324
1686547059.2210863,867,3.5495731830596924
1686547066.630015,887,3.559896945953369
1686547123.844015,1016,3.564044237136841
1686547127.8448179,1027,3.5686609745025635
1686547131.7725773,1038,3.570943593978882
1686547165.9729633,1126,3.598853349685669
1686547168.1825373,1133,3.6033034324645996
1686547180.1433814,1165,3.605893611907959
1686547185.7523072,1177,3.6104915142059326
1686547187.9447913,1185,3.614550828933716
1686547215.5156102,1253,3.640820264816284
1686547215.7590272,1255,3.641411781311035
1686547223.0588655,1272,3.651423931121826
1686547265.40329,1377,3.6810150146484375
1686547281.518316,1418,3.6801064014434814
1686547297.1699133,1459,3.6967098712921143
1686547310.875037,1495,3.6974434852600098
1686547318.4466968,1511,3.7031171321868896
1686547318.8967452,1514,3.7051637172698975
1686547332.9185452,1549,3.707554817199707
1686547340.454922,1566,3.7123336791992188
1686547382.0632985,1671,3.732858657836914
1686547490.490379,1941,3.766069173812866
1686547498.398902,1961,3.7697486877441406
1686547498.5568447,1962,3.7699458599090576
1686547662.7585711,2360,3.8573739528656006
1686547694.5040998,2437,3.8837971687316895
1686547696.47751,2442,3.8814475536346436
1686547704.5464225,2463,3.8948380947113037
1686547706.2952442,2466,3.894437074661255
1686547720.4117913,2504,3.9047060012817383
1686547750.2922735,2578,3.9230213165283203
1686547774.3647022,2636,3.92140531539917
1686547776.8499942,2644,3.922682762145996
1686547793.309706,2685,3.941437244415283
1686547797.103104,2694,3.946241617202759
1686547803.3302162,2709,3.9472427368164062
