Wall time,Step,Value
1686546924.0349426,108,19.735570907592773
1686546978.8278224,173,15.646749496459961
1686547039.1242986,245,13.59231185913086
1686547051.8762658,260,13.467035293579102
1686547179.5997617,403,13.946964263916016
1686547237.1421726,466,14.450742721557617
1686547278.3435862,511,14.784191131591797
1686547303.1542854,539,14.975912094116211
1686547320.7649302,557,15.10425090789795
1686547358.0395954,597,15.349830627441406
1686547414.7563567,659,15.66727352142334
1686547513.8998725,765,16.108747482299805
1686547551.5789323,805,16.30022621154785
1686547608.3475742,867,16.510631561279297
1686547626.0516129,887,16.575342178344727
1686547756.2838082,1016,16.951457977294922
1686547765.7553272,1027,16.983837127685547
1686547775.1407957,1038,17.009531021118164
1686547856.8442519,1126,17.368484497070312
1686547862.3198004,1133,17.410051345825195
1686547890.9428809,1165,17.50250816345215
1686547903.125864,1177,17.5125789642334
1686547909.0109704,1185,17.522720336914062
1686547972.0398288,1253,17.68496322631836
1686547973.018289,1255,17.691383361816406
1686547990.059723,1272,17.72858238220215
1686548086.1593966,1377,17.930580139160156
1686548124.4318156,1418,18.030773162841797
1686548162.1459079,1459,18.16740608215332
1686548195.248231,1495,18.25870704650879
1686548211.7554893,1511,18.317523956298828
1686548213.1280425,1514,18.32236099243164
1686548244.5922773,1549,18.361478805541992
1686548261.867725,1566,18.391155242919922
1686548358.554804,1671,18.55012321472168
1686548610.33138,1941,19.2977237701416
1686548629.1518779,1961,19.35503387451172
1686548629.5957332,1962,19.355024337768555
1686549009.3941677,2360,20.531352996826172
1686549082.149411,2437,20.809038162231445
1686549086.528752,2442,20.832855224609375
1686549104.9180508,2463,20.885215759277344
1686549108.557151,2466,20.887615203857422
1686549141.4228716,2504,21.05118751525879
1686549210.414923,2578,21.401168823242188
1686549264.9737842,2636,21.667818069458008
1686549270.9530659,2644,21.735916137695312
1686549309.1312313,2685,21.874767303466797
1686549317.8200507,2694,21.912527084350586
1686549331.9193785,2709,21.95435905456543
1686549340.6996996,2718,21.9849796295166
1686549387.467938,2769,22.242862701416016
1686549404.6551752,2786,22.350696563720703
1686549457.6303723,2845,22.657028198242188
1686549576.3350403,2974,23.240324020385742
1686549688.6146355,3084,23.664907455444336
1686549707.0976715,3105,23.76589012145996
1686549709.7792263,3106,23.76566505432129
1686549746.9471893,3146,23.943206787109375
1686549795.5358787,3200,24.101394653320312
1686549812.9185593,3218,24.206443786621094
1686549835.444065,3242,24.323192596435547
1686549858.018223,3266,24.431432723999023
1686549859.3621812,3269,24.46190071105957
1686549940.4215558,3357,24.725013732910156
1686549982.4002476,3405,24.888160705566406
1686550053.9622195,3484,25.161869049072266
1686550070.6972103,3501,25.219470977783203
1686550093.3854911,3527,25.330045700073242
1686550129.5013506,3567,25.46454620361328
1686550160.944465,3601,25.631452560424805
1686550175.3335037,3617,25.64523696899414
1686550208.5505805,3655,25.74749755859375
1686550221.2890553,3669,25.80741310119629
1686550224.802741,3672,25.817604064941406
1686550261.6658974,3713,25.97437858581543
1686550323.7641416,3783,26.232393264770508
1686550382.7152343,3849,26.370634078979492
1686550444.3706322,3916,26.60089111328125
1686550540.0779843,4013,27.009050369262695
1686550549.423164,4024,27.026611328125
1686550625.488176,4110,27.24709129333496
1686550637.740546,4122,27.261808395385742
1686550692.842777,4182,27.525331497192383
1686550702.2984705,4193,27.5035343170166
1686550734.1056588,4228,27.612966537475586
1686550815.1904323,4319,27.91325569152832
1686550824.1713107,4329,27.961444854736328
1686551013.4245772,4540,28.58226776123047
1686551036.0045671,4565,28.691238403320312
1686551114.3898602,4650,28.854522705078125
1686551153.129314,4691,28.922800064086914
1686551278.5186567,4833,29.23694610595703
1686551282.4597287,4837,29.23244285583496
1686551323.3532214,4883,29.420148849487305
1686551513.915175,5080,29.623458862304688
1686551522.606188,5089,29.625362396240234
1686551525.8376598,5091,29.628110885620117
1686551564.3950233,5133,29.7437686920166
1686551568.8811953,5137,29.7670955657959
1686551587.102599,5156,29.81993293762207
1686551615.9790916,5188,29.934473037719727
1686551629.1841214,5201,29.9614200592041
1686551651.6537547,5226,29.983800888061523
1686551685.5066693,5263,30.017822265625
1686551717.4369206,5296,30.086767196655273
1686551779.0850704,5363,30.117774963378906
1686551817.3776329,5404,30.164661407470703
1686551865.3718743,5455,30.230920791625977
1686552066.305442,5668,30.4195556640625
1686552152.1828966,5759,30.500396728515625
1686552221.521282,5833,30.47528648376465
1686552253.2400975,5867,30.473621368408203
1686552264.2186399,5880,30.446063995361328
1686552337.7134676,5957,30.43232536315918
1686552361.9006238,5982,30.45960807800293
1686552376.066376,5998,30.42283058166504
1686552439.3468766,6054,30.314971923828125
1686552494.147513,6112,30.30511474609375
1686552518.640166,6139,30.27367401123047
1686552523.0112865,6143,30.28034019470215
1686552600.663186,6226,30.340240478515625
1686552616.3170185,6244,30.312763214111328
1686552649.855789,6280,30.34545135498047
1686552699.7652707,6333,30.271324157714844
1686552700.7195976,6335,30.250469207763672
