Wall time,Step,Value
1686109843.5288463,108,11.980330467224121
1686109904.9357646,173,8.597389221191406
1686109976.1736522,245,6.538800239562988
1686109990.3444812,260,6.3159871101379395
1686110124.1761856,403,5.8640875816345215
1686110185.6223147,466,5.754696846008301
1686110228.2648344,511,5.702341556549072
1686110252.6321757,539,5.722169399261475
1686110271.320223,557,5.741490840911865
1686110309.1781259,597,5.772012710571289
1686110366.585941,659,5.820091724395752
1686110469.9941282,765,5.845437049865723
1686110507.822197,805,5.894541263580322
1686110565.0892901,867,5.968897819519043
1686110584.0586889,887,5.995512962341309
1686110727.383874,1016,6.130090236663818
1686110737.305165,1027,6.136273384094238
1686110747.2804146,1038,6.14439582824707
1686110832.4135482,1126,6.235984802246094
1686110837.8033588,1133,6.244597911834717
1686110866.743816,1165,6.2641072273254395
1686110880.1918933,1177,6.264516353607178
1686110885.650788,1185,6.277205467224121
1686110951.5167773,1253,6.309673309326172
1686110952.0242693,1255,6.312551975250244
1686110970.317417,1272,6.331262588500977
1686111069.8430955,1377,6.448788166046143
1686111108.0852778,1418,6.499547481536865
1686111146.5217364,1459,6.524300575256348
1686111179.9983447,1495,6.548374652862549
1686111197.8778846,1511,6.567809104919434
1686111198.649333,1514,6.566593647003174
1686111231.5280886,1549,6.607508659362793
1686111249.7113605,1566,6.627377033233643
1686111349.163317,1671,6.741318225860596
1686111603.155622,1941,7.002895832061768
1686111621.9269884,1961,7.013769626617432
1686111622.2010567,1962,7.014559268951416
1686112011.6413777,2360,7.02716588973999
1686112086.2240725,2437,7.04691219329834
1686112090.8898432,2442,7.053019046783447
1686112110.046821,2463,7.077610492706299
1686112114.2425442,2466,7.078116416931152
1686112147.8238513,2504,7.107732772827148
1686112218.0417917,2578,7.119410991668701
1686112273.848575,2636,7.1352925300598145
1686112279.3665173,2644,7.1470947265625
1686112316.8765833,2685,7.174494743347168
1686112326.0796387,2694,7.177129745483398
1686112339.9464104,2709,7.19336462020874
1686112349.1489215,2718,7.202502250671387
1686112396.3306298,2769,7.225968360900879
1686112414.3962562,2786,7.235953330993652
1686112466.9220014,2845,7.220489978790283
1686112588.1640892,2974,7.287880897521973
1686112707.158199,3084,7.336422920227051
1686112726.1590405,3105,7.331547737121582
1686112729.6733255,3106,7.333693027496338
1686112766.9549046,3146,7.339035987854004
1686112814.1862779,3200,7.391022682189941
1686112832.4343894,3218,7.41249418258667
1686112855.5440195,3242,7.421241760253906
1686112878.6112993,3266,7.435380458831787
1686112879.4013445,3269,7.43608283996582
1686112962.5366635,3357,7.45358943939209
1686113005.0723708,3405,7.458461284637451
1686113079.2468877,3484,7.480923652648926
1686113096.9743943,3501,7.49502420425415
1686113120.2413726,3527,7.497872352600098
1686113157.1551847,3567,7.509170055389404
1686113189.33146,3601,7.5277814865112305
1686113203.4230785,3617,7.538005352020264
1686113237.3016496,3655,7.578327655792236
1686113250.949416,3669,7.580058574676514
1686113255.0816321,3672,7.579509735107422
1686113292.70012,3713,7.60272216796875
1686113357.3824465,3783,7.627788066864014
1686113418.4744134,3849,7.648159503936768
1686113482.2249856,3916,7.671266078948975
1686113586.6346219,4013,7.692399024963379
1686113596.323216,4024,7.691525459289551
1686113675.586606,4110,7.712455749511719
1686113688.6770008,4122,7.721271991729736
1686113744.6653807,4182,7.7327351570129395
1686113754.263839,4193,7.728597640991211
1686113786.9976823,4228,7.730957508087158
1686113870.9200811,4319,7.768045425415039
1686113880.1776273,4329,7.76212739944458
1686114076.3940132,4540,7.8446831703186035
1686114099.6389272,4565,7.86189603805542
1686114178.2861233,4650,7.888406753540039
1686114218.7314801,4691,7.911373138427734
1686114348.8094602,4833,7.941549301147461
1686114353.1148295,4837,7.948033332824707
