Wall time,Step,Value
1686109819.4510489,108,0.8600598573684692
1686109842.3705986,173,0.6380127668380737
1686109868.115277,245,0.5119261741638184
1686109873.5452611,260,0.4988296926021576
1686109925.0990744,403,0.4493609070777893
1686109948.9800398,466,0.43722856044769287
1686109965.2626472,511,0.43138739466667175
1686109974.685235,539,0.42867085337638855
1686109981.8209858,557,0.4272661805152893
1686109996.4579496,597,0.42401039600372314
1686110018.1487846,659,0.4210488200187683
1686110056.6538234,765,0.41812101006507874
1686110071.4966166,805,0.4174472987651825
1686110095.1011446,867,0.41729798913002014
1686110102.1423762,887,0.4171895980834961
1686110154.744053,1016,0.4187622368335724
1686110158.5945106,1027,0.4191453754901886
1686110162.5719547,1038,0.4192025065422058
1686110195.0217447,1126,0.4204308092594147
1686110197.2285051,1133,0.4208992123603821
1686110208.8667238,1165,0.421350359916687
1686110213.9748456,1177,0.4214527904987335
1686110216.3423274,1185,0.4218085706233978
1686110241.590827,1253,0.42342016100883484
1686110241.9242787,1255,0.4234994947910309
1686110248.9080327,1272,0.42392733693122864
1686110287.9830306,1377,0.4266906976699829
1686110303.0533442,1418,0.4282394051551819
1686110317.6511583,1459,0.4298034608364105
1686110330.377211,1495,0.43094900250434875
1686110336.9707072,1511,0.43154746294021606
1686110337.4188423,1514,0.43168753385543823
1686110350.3558657,1549,0.4327767789363861
1686110356.8957207,1566,0.4335407614707947
1686110395.863666,1671,0.4378868341445923
1686110494.3260403,1941,0.44663694500923157
1686110501.7578566,1961,0.44731947779655457
1686110501.940657,1962,0.44739601016044617
1686110651.149954,2360,0.45840218663215637
1686110680.4798946,2437,0.46025750041007996
1686110682.278076,2442,0.4604000747203827
1686110689.6896908,2463,0.4610733687877655
1686110691.2423654,2466,0.4612790644168854
1686110704.486514,2504,0.46182411909103394
1686110731.8790154,2578,0.46295061707496643
1686110754.0462077,2636,0.464557409286499
1686110756.2309127,2644,0.46467986702919006
1686110771.034086,2685,0.46622219681739807
1686110774.7590513,2694,0.4664613902568817
1686110780.3190143,2709,0.4666670858860016
1686110783.795579,2718,0.4666130244731903
1686110802.1484442,2769,0.4676964282989502
