Wall time,Step,Value
1686109916.278167,108,0.858997106552124
1686109937.7600558,173,0.6380122303962708
1686109961.0888364,245,0.5131077170372009
1686109965.9686902,260,0.4997034966945648
1686110013.4745753,403,0.4448128044605255
1686110034.4341612,466,0.43086424469947815
1686110049.0216842,511,0.4241364002227783
1686110057.712452,539,0.42048752307891846
1686110064.194889,557,0.41835108399391174
1686110077.2949798,597,0.4143620431423187
1686110097.0970128,659,0.41127052903175354
1686110132.0424488,765,0.4070851802825928
1686110145.1698523,805,0.40530961751937866
1686110166.2820756,867,0.4040674567222595
1686110172.95857,887,0.4038357734680176
1686110220.6830015,1016,0.40379732847213745
1686110224.1815133,1027,0.40413451194763184
1686110227.6593165,1038,0.404217004776001
1686110257.1044483,1126,0.40585803985595703
1686110259.042062,1133,0.40636858344078064
1686110269.2981968,1165,0.40699657797813416
1686110273.8964224,1177,0.40716150403022766
1686110275.9470155,1185,0.40739309787750244
1686110298.76845,1253,0.4089007079601288
1686110299.017185,1255,0.4089929461479187
1686110305.3672807,1272,0.40936821699142456
1686110339.9573944,1377,0.4116426110267639
1686110353.2746387,1418,0.4130747616291046
1686110366.7417808,1459,0.41454756259918213
1686110378.6910362,1495,0.41573357582092285
1686110384.923204,1511,0.41614124178886414
1686110385.3359816,1514,0.41635096073150635
1686110396.7786577,1549,0.4179706573486328
1686110403.0761273,1566,0.41860106587409973
1686110438.0250711,1671,0.4220044016838074
1686110528.560366,1941,0.4327159821987152
1686110535.1521034,1961,0.4337097108364105
1686110535.2944627,1962,0.4338556230068207
1686110671.0499744,2360,0.4471016526222229
1686110697.4536521,2437,0.4489123821258545
1686110699.1101117,2442,0.4491550922393799
1686110706.0199091,2463,0.4498666822910309
1686110707.3860805,2466,0.4500562250614166
1686110719.45449,2504,0.45094555616378784
1686110744.389266,2578,0.4526050388813019
1686110764.246411,2636,0.4538985788822174
1686110766.3798203,2644,0.45366397500038147
1686110779.8656516,2685,0.4551249146461487
1686110783.0438354,2694,0.4556965231895447
1686110788.0131488,2709,0.455879807472229
1686110791.2053754,2718,0.45597103238105774
1686110807.7537405,2769,0.45717883110046387
1686110814.0719268,2786,0.4573749005794525
1686110833.1353705,2845,0.45922645926475525
1686110876.6887038,2974,0.462045818567276
1686110918.2952774,3084,0.46352264285087585
1686110925.1608646,3105,0.46421071887016296
1686110926.3055673,3106,0.4642791748046875
1686110939.8070383,3146,0.46454140543937683
1686110956.9995868,3200,0.4656774699687958
1686110963.3761377,3218,0.4658118784427643
1686110971.5675604,3242,0.46649742126464844
1686110979.8130283,3266,0.467160165309906
1686110980.2370503,3269,0.46724632382392883
1686111010.2055435,3357,0.46891510486602783
1686111025.8025603,3405,0.4700498580932617
1686111052.6504292,3484,0.4717213213443756
1686111058.996542,3501,0.47214919328689575
1686111067.651256,3527,0.47247314453125
1686111081.1446095,3567,0.47337576746940613
1686111092.8131654,3601,0.47431284189224243
1686111097.8895385,3617,0.47456222772598267
1686111109.9593801,3655,0.47534504532814026
1686111115.0153441,3669,0.47575893998146057
1686111116.43601,3672,0.4757828116416931
1686111129.8984807,3713,0.47625917196273804
1686111153.265471,3783,0.47703680396080017
1686111175.1027398,3849,0.47868016362190247
1686111198.033458,3916,0.4806266129016876
1686111234.5088232,4013,0.4825120270252228
1686111238.0930216,4024,0.48274654150009155
1686111266.8788075,4110,0.4856409430503845
1686111271.355146,4122,0.48581936955451965
1686111291.6401963,4182,0.487617552280426
1686111295.1822891,4193,0.4875696897506714
1686111306.9305456,4228,0.48831966519355774
