Wall time,Step,Value
1686505212.9042356,108,0.9947792291641235
1686505249.360379,173,0.7891902923583984
1686505287.991632,245,0.6485080122947693
1686505295.824674,260,0.6278617978096008
1686505375.3121982,403,0.5096192359924316
1686505413.4737244,466,0.48236626386642456
1686505438.5732198,511,0.46977657079696655
1686505453.5576868,539,0.46387583017349243
1686505466.0085227,557,0.4603205919265747
1686505489.593988,597,0.45315566658973694
1686505525.4879024,659,0.4439481496810913
1686505584.2169268,765,0.43489280343055725
1686505606.7768276,805,0.4324983060359955
1686505643.3590822,867,0.42822226881980896
1686505654.2622352,887,0.42665404081344604
1686505736.908109,1016,0.42022600769996643
1686505742.6952143,1027,0.4197242856025696
1686505748.8639603,1038,0.4191918969154358
1686505798.9720109,1126,0.4181540012359619
1686505802.2261493,1133,0.4180648624897003
1686505820.2118473,1165,0.4173652231693268
1686505828.1158164,1177,0.41686680912971497
1686505831.4522107,1185,0.4164476692676544
1686505872.1240013,1253,0.41453349590301514
1686505872.458521,1255,0.41443970799446106
1686505884.617838,1272,0.4144793152809143
1686505946.9240317,1377,0.41335180401802063
1686505970.3369336,1418,0.4136633276939392
1686505994.829062,1459,0.4141905605792999
1686506015.6784818,1495,0.4145733416080475
1686506027.1249404,1511,0.4147431254386902
1686506027.7085502,1514,0.4148099720478058
1686506050.1186175,1549,0.4148945212364197
1686506061.3015585,1566,0.41491732001304626
1686506124.899641,1671,0.41500768065452576
1686506285.842359,1941,0.41881442070007324
1686506297.6484976,1961,0.41923779249191284
1686506297.8093505,1962,0.41926154494285583
1686506543.6986842,2360,0.42019107937812805
1686506591.1414537,2437,0.42030560970306396
1686506594.0108104,2442,0.42067083716392517
1686506605.8301718,2463,0.4206998646259308
1686506608.4120755,2466,0.42069342732429504
1686506629.857186,2504,0.42055943608283997
1686506676.5912323,2578,0.4204224646091461
1686506711.69995,2636,0.42006662487983704
1686506715.0924063,2644,0.42005378007888794
1686506739.4966054,2685,0.41993895173072815
1686506745.3976753,2694,0.419838011264801
1686506754.235498,2709,0.4196770489215851
1686506760.1151938,2718,0.41962122917175293
1686506791.2612436,2769,0.41875383257865906
1686506803.4130952,2786,0.4186111092567444
1686506838.7561612,2845,0.41791996359825134
1686506918.0874755,2974,0.4160301685333252
1686506997.2822928,3084,0.4147862195968628
1686507009.480913,3105,0.41418346762657166
1686507011.7904396,3106,0.4141790270805359
1686507036.8345256,3146,0.4146006405353546
1686507067.0977097,3200,0.41414105892181396
1686507079.109937,3218,0.4137754738330841
1686507093.438011,3242,0.41303741931915283
1686507108.278842,3266,0.4129393994808197
1686507108.772115,3269,0.4129936695098877
1686507161.3780847,3357,0.41096433997154236
1686507188.4164443,3405,0.41045939922332764
1686507235.8908527,3484,0.410076379776001
1686507247.3258893,3501,0.4098780155181885
1686507262.3730056,3527,0.409382700920105
